item_id,name,description,special_handling_instructions,dimensions_cm,unit_weight_kg,category,is_fragile,is_hazardous,reorder_point,economic_order_quantity,supplier_id,manufacturing_cost_per_unit
PROD-00332,Self-enabling object-oriented project,Iste animi exercitationem explicabo in autem temporibus. Nihil modi similique ex. Consectetur velit repellendus explicabo.,"None, Keep refrigerated.",67x44x45,116.58,Perishable,False,False,89,594,SUP-018,4587.84
PROD-00333,Customizable disintermediate throughput,Cumque praesentium deserunt iste adipisci similique. Error eum earum.,Standard handling.,57x19x21,52.88,Clothing,False,False,427,590,SUP-018,2332.33
PROD-00334,Business-focused zero administration artificial intelligence,Cupiditate quia earum ipsam quos tempora quasi. Maiores minima beatae voluptates aliquam. Ea corrupti amet vero repellendus harum.,Standard handling.,63x68x13,71.5,Electronics,False,False,127,222,SUP-015,2450.48
PROD-00335,Enhanced explicit extranet,Voluptatibus tenetur repudiandae eos amet amet hic. Vero numquam quae natus eligendi corporis. Optio officiis iste deserunt quo.,Standard handling.,17x11x27,21.22,Medical Supplies,False,False,128,385,SUP-020,3342.63
PROD-00336,Persistent intangible focus group,Amet maiores explicabo atque.,"None, Fragile, handle with care.",53x19x46,152.88,Books,True,False,129,532,SUP-005,736.33
PROD-00337,User-friendly heuristic access,Aliquam impedit quis voluptate atque deleniti. Totam dolorum itaque sit sint est nemo.,Standard handling.,86x67x39,136.39,Household,False,False,350,930,SUP-004,4931.55
PROD-00338,Multi-tiered composite data-warehouse,Sint porro repellat tempora recusandae vero at. Quos amet et vel optio. Eius pariatur ex voluptas atque dolor in.,"None, Fragile, handle with care., Keep refrigerated.",25x21x13,65.71,Perishable,True,False,64,999,SUP-015,1469.61
PROD-00339,User-centric coherent contingency,Numquam laboriosam sequi hic consequatur dolore. Id minus aliquid quod soluta. Sequi totam optio alias quibusdam.,Standard handling.,49x74x10,165.92,Books,False,False,64,556,SUP-002,3193.98
PROD-00340,Cloned motivating instruction set,Ex asperiores nostrum. Unde modi quis necessitatibus eos commodi.,"None, Fragile, handle with care.",79x73x43,42.9,Books,True,False,248,362,SUP-005,4836.4
PROD-00341,Up-sized attitude-oriented support,Quia sit eligendi saepe molestiae laudantium quia. Sint consequuntur molestiae qui fugiat eius.,"None, Fragile, handle with care.",55x34x47,11.52,Electronics,True,False,190,929,SUP-016,1409.41
PROD-00342,Customer-focused 3rdgeneration array,Nam eos blanditiis qui deleniti. Quisquam aspernatur consequatur ad dignissimos. Maxime minus molestias esse consequuntur accusamus consequatur nam.,"None, Fragile, handle with care.",13x22x26,1.37,Clothing,True,False,243,783,SUP-005,1837.94
PROD-00343,Adaptive leadingedge open system,Harum accusamus dolores provident accusamus voluptatum eligendi. Tenetur cumque possimus iusto et sunt.,"None, Fragile, handle with care.",92x56x44,70.92,Electronics,True,False,467,101,SUP-008,58.82
PROD-00344,Future-proofed local contingency,Officia minus sit inventore. Sapiente dolorum porro magnam.,Standard handling.,6x9x44,195.48,Hardware,False,False,415,639,SUP-004,4531.66
PROD-00345,Devolved systematic open system,Officiis quis corrupti ea asperiores molestiae magnam. Facilis omnis libero iusto.,Standard handling.,80x38x50,85.25,Hardware,False,False,370,176,SUP-014,2304.75
PROD-00346,Enterprise-wide local utilization,Reiciendis necessitatibus repellat. Omnis minus sequi laborum veniam rerum. Architecto impedit ipsum quidem laboriosam fugit hic commodi.,"None, Fragile, handle with care., Hazardous material, consult safety data sheet.",31x35x22,95.97,Hardware,True,True,99,275,SUP-007,715.91
PROD-00347,Exclusive optimizing alliance,Eaque illo tenetur asperiores id enim harum voluptate. Ut consectetur praesentium soluta eos dolore nostrum. Consequatur ex est consequatur. Quisquam veritatis nam saepe.,"None, Keep refrigerated.",91x73x5,2.66,Perishable,False,False,178,643,SUP-011,2196.1
PROD-00348,Organic hybrid framework,In aperiam atque inventore aperiam aperiam. Exercitationem impedit sit non totam perferendis consectetur quidem. Excepturi aperiam laboriosam quam ratione nostrum.,Standard handling.,51x71x32,91.3,Medical Supplies,False,False,51,151,SUP-015,3552.48
PROD-00349,Enterprise-wide clear-thinking solution,Expedita placeat optio rem atque reiciendis. Labore deleniti pariatur.,"None, Hazardous material, consult safety data sheet.",56x27x6,4.54,Medical Supplies,False,True,78,906,SUP-002,3063.93
PROD-00350,Automated optimizing attitude,Expedita cupiditate natus vitae. Porro mollitia illo labore voluptates optio.,Standard handling.,25x45x46,55.88,Hardware,False,False,458,175,SUP-001,3929.07
PROD-00351,Enhanced homogeneous time-frame,Hic deleniti blanditiis non debitis veniam tempore. Numquam laborum error voluptas sunt. Dolores quasi occaecati minima ad.,Standard handling.,85x80x25,30.48,Electronics,False,False,130,869,SUP-003,1790.71
PROD-00352,Multi-lateral dedicated hub,Hic iste mollitia expedita doloremque voluptatem. Architecto ex unde voluptates excepturi quasi.,Standard handling.,78x38x35,138.97,Clothing,False,False,490,915,SUP-002,3711.76
PROD-00353,Organic discrete toolset,Esse facere dolorum at. Unde molestiae illum rem.,Standard handling.,69x32x8,27.47,Books,False,False,163,269,SUP-006,2647.32
PROD-00354,Customizable discrete emulation,Ex aspernatur magni doloremque.,"None, Keep refrigerated.",38x63x24,13.02,Perishable,False,False,78,376,SUP-003,831.41
PROD-00355,Exclusive fault-tolerant extranet,Assumenda inventore omnis qui aut quos quia. Cum magnam sed esse. Eius aspernatur voluptate rem officiis odio.,Standard handling.,83x50x28,105.33,Clothing,False,False,417,935,SUP-016,2331.51
PROD-00356,Synchronized secondary moratorium,Id eius illo nam distinctio alias aspernatur. Provident placeat blanditiis voluptatem asperiores. Dicta quis iste.,Standard handling.,61x6x45,30.47,Medical Supplies,False,False,72,161,SUP-016,640.31
PROD-00357,Mandatory foreground groupware,Vero voluptas enim eius nam ex et. Dolores optio illo nihil id laboriosam. Soluta aut dolorem adipisci dignissimos temporibus.,"None, Hazardous material, consult safety data sheet.",75x80x28,173.14,Clothing,False,True,79,204,SUP-017,4636.72
PROD-00358,Total stable forecast,Corrupti architecto omnis sed aut. Et modi voluptates molestias.,Standard handling.,54x35x12,63.64,Books,False,False,359,360,SUP-002,2970.81
PROD-00359,Configurable well-modulated encryption,Nihil dignissimos illo eveniet cum rem. Recusandae fuga numquam quidem perspiciatis excepturi.,Standard handling.,22x75x26,175.85,Electronics,False,False,287,219,SUP-018,2747.12
PROD-00360,Triple-buffered executive protocol,Ducimus veniam provident mollitia. Soluta culpa laborum magnam corporis quod commodi. Tempora odio porro officiis sunt dolorem.,"None, Fragile, handle with care.",37x42x31,106.81,Medical Supplies,True,False,183,951,SUP-010,3542.3
PROD-00361,Business-focused 24hour moderator,Molestias nulla tempora mollitia. Eum eos ullam eum omnis. Magni unde labore cum veritatis at sapiente.,"None, Fragile, handle with care.",80x64x49,65.22,Medical Supplies,True,False,95,608,SUP-016,16.41
PROD-00362,Object-based discrete installation,Beatae ipsam alias nam eligendi. Pariatur sunt odit id porro error.,"None, Fragile, handle with care.",73x19x49,121.84,Hardware,True,False,385,667,SUP-011,1530.6
PROD-00363,Seamless user-facing open system,Animi vitae similique dolores. Id voluptatum fuga recusandae minus aliquam ex. Magni expedita eligendi illum cupiditate tempore.,Standard handling.,41x65x15,41.51,Clothing,False,False,333,793,SUP-010,3143.5
PROD-00364,Streamlined secondary neural-net,Modi ratione assumenda repellendus eveniet culpa. Maiores vel est totam blanditiis totam non.,Standard handling.,68x69x21,21.21,Clothing,False,False,298,841,SUP-018,754.19
PROD-00365,Re-engineered grid-enabled solution,Vero autem iure harum perspiciatis. Voluptate laborum aut earum enim fugit reiciendis. Quasi eligendi unde ex delectus iste.,Standard handling.,19x36x43,164.72,Household,False,False,398,549,SUP-008,4430.56
PROD-00366,Ameliorated 5thgeneration access,Molestiae molestiae optio incidunt. Recusandae assumenda occaecati ea consequatur.,Standard handling.,57x64x31,122.38,Medical Supplies,False,False,284,422,SUP-002,3624.71
PROD-00367,Customizable regional orchestration,Quaerat sit quod. Incidunt aperiam perferendis tenetur.,"None, Hazardous material, consult safety data sheet., Keep refrigerated.",36x10x50,48.63,Perishable,False,True,256,946,SUP-004,359.54
PROD-00368,Balanced interactive interface,Doloremque harum placeat temporibus in. Assumenda pariatur illo. Perspiciatis officiis earum tempora amet officia non.,Standard handling.,58x36x26,94.79,Clothing,False,False,143,148,SUP-011,4526.88
PROD-00369,Optional asymmetric knowledge user,Ea id occaecati maiores illum.,Standard handling.,13x24x45,166.32,Hardware,False,False,474,963,SUP-011,3948.87
PROD-00370,Synergized logistical application,Unde mollitia asperiores perferendis laudantium. Sequi cum vero ipsam laudantium amet nemo.,Standard handling.,33x65x20,1.53,Electronics,False,False,226,345,SUP-015,1621.39
PROD-00371,Persistent full-range strategy,Quis possimus suscipit aspernatur sint quae aliquam. Nisi quo eum delectus temporibus officia. Hic illum ipsa minus.,Standard handling.,21x46x48,27.95,Electronics,False,False,406,137,SUP-005,680.99
PROD-00372,Face-to-face impactful implementation,Veritatis ad magni unde officiis accusamus deleniti sed. Reiciendis ea iusto vitae veniam veritatis.,"None, Fragile, handle with care.",61x60x42,177.11,Electronics,True,False,310,382,SUP-014,4015.13
PROD-00373,Organic didactic emulation,Animi vitae nesciunt porro. Et eum commodi ex laboriosam iste explicabo ad. Ipsam quisquam eveniet voluptas laborum dolore aliquid. Architecto sapiente labore voluptate necessitatibus voluptas.,"None, Keep refrigerated.",57x58x17,13.85,Perishable,False,False,156,214,SUP-018,3995.44
PROD-00374,Fully-configurable static interface,Repellat amet tempore sit animi. Sequi eius iusto aliquid cumque atque. Fugiat autem asperiores dolorum autem voluptas eius fuga.,Standard handling.,84x18x26,41.04,Clothing,False,False,258,217,SUP-008,3933.36
PROD-00375,Virtual reciprocal methodology,Illum eligendi eligendi maxime architecto dolorum suscipit enim. Nihil eveniet hic doloribus dolores libero. Aliquid tempora consectetur praesentium dicta dolor omnis unde.,Standard handling.,76x45x37,146.57,Hardware,False,False,180,310,SUP-011,196.27
PROD-00376,Reactive systemic Local Area Network,Beatae repudiandae cum ut commodi ab. Distinctio molestiae dignissimos rerum.,Standard handling.,55x61x49,74.41,Electronics,False,False,474,867,SUP-017,157.23
PROD-00377,Right-sized client-driven forecast,Culpa molestiae quo laborum tempora hic saepe. Tenetur eligendi et dolorum.,"None, Keep refrigerated.",72x16x43,179.53,Perishable,False,False,240,408,SUP-006,812.28
PROD-00378,Sharable intangible parallelism,Repudiandae quaerat explicabo. Deleniti minus veniam fuga culpa ea. Fuga vel asperiores molestias voluptatibus debitis delectus consequuntur.,Standard handling.,97x49x43,98.67,Clothing,False,False,469,751,SUP-001,3042.63
PROD-00379,Switchable didactic framework,Id sunt quaerat officiis est nesciunt doloremque. Dicta dolore aspernatur adipisci quae inventore sapiente. Occaecati placeat doloribus recusandae aspernatur adipisci nesciunt.,Standard handling.,63x61x45,73.66,Hardware,False,False,238,792,SUP-014,1776.99
PROD-00380,Upgradable maximized analyzer,Nisi incidunt provident nostrum tenetur. Nulla quod cum doloribus suscipit. Deserunt inventore atque officiis qui.,"None, Fragile, handle with care., Keep refrigerated.",75x53x21,100.25,Perishable,True,False,192,222,SUP-003,157.08
PROD-00381,Stand-alone encompassing projection,Eius reprehenderit ullam sint quaerat rerum sunt dolorum. Ducimus fugit omnis perspiciatis necessitatibus occaecati ut.,"None, Fragile, handle with care.",10x62x37,51.69,Books,True,False,210,659,SUP-007,3448.91
PROD-00382,Diverse actuating policy,Natus adipisci magnam ad vero. Perspiciatis reprehenderit quia quod suscipit. Praesentium illum officiis officiis assumenda iure quaerat molestiae.,Standard handling.,38x78x46,197.84,Books,False,False,181,412,SUP-002,3041.82
PROD-00383,Horizontal encompassing Graphical User Interface,Nesciunt voluptatibus fugiat dignissimos. Praesentium quod modi nesciunt itaque enim saepe.,"None, Fragile, handle with care.",49x59x46,167.33,Medical Supplies,True,False,352,823,SUP-017,3858.76
PROD-00384,Multi-layered grid-enabled open system,Reiciendis doloribus molestias tempora inventore ipsa. Minus voluptatibus ipsa debitis perferendis atque.,"None, Fragile, handle with care.",78x31x35,196.6,Hardware,True,False,427,192,SUP-004,804.05
PROD-00385,Seamless full-range groupware,Impedit ipsam ipsum consequuntur vero id velit. Rerum optio nemo deserunt eos.,Standard handling.,21x10x23,108.08,Household,False,False,313,195,SUP-007,3736.71
PROD-00386,Distributed tertiary frame,Nobis labore consequuntur sint enim animi voluptatibus. Similique quidem non quia. Officia dolorem velit tenetur ut corporis deserunt.,Standard handling.,81x46x32,87.98,Electronics,False,False,179,205,SUP-017,3722.38
PROD-00387,Managed exuding standardization,Quod eos dolor ea ab animi in. Magnam fuga expedita illum. Inventore assumenda beatae pariatur similique consequatur quidem.,Standard handling.,17x64x30,20.02,Hardware,False,False,413,184,SUP-015,3834.94
PROD-00388,Implemented clear-thinking toolset,Earum vitae repudiandae commodi ducimus voluptates cumque. Magnam veniam fuga incidunt.,Standard handling.,66x15x37,87.68,Household,False,False,106,455,SUP-018,4772.92
PROD-00389,Virtual 24/7 knowledge user,Veniam veritatis inventore fugit facere ipsum. Vitae ratione quis alias. Ea accusantium culpa et atque.,"None, Fragile, handle with care., Hazardous material, consult safety data sheet.",11x50x47,82.5,Hardware,True,True,215,935,SUP-014,4537.51
PROD-00390,Re-engineered fresh-thinking system engine,Voluptatum natus porro iste perspiciatis tempora. Amet adipisci veniam placeat.,Standard handling.,56x31x34,101.8,Books,False,False,243,325,SUP-016,1567.77
PROD-00391,Phased demand-driven monitoring,Saepe deserunt minus nihil tempore ullam. Dignissimos consequatur itaque.,"None, Fragile, handle with care.",65x46x7,35.28,Books,True,False,121,671,SUP-012,2709.43
PROD-00392,Intuitive optimizing framework,Veritatis voluptates dolorem animi rerum. Ut quam eum vero.,"None, Fragile, handle with care.",81x34x41,171.26,Medical Supplies,True,False,71,923,SUP-019,1315.32
PROD-00393,Networked upward-trending access,Maxime dolorem soluta repudiandae aperiam.,Standard handling.,81x74x50,187.85,Medical Supplies,False,False,328,691,SUP-002,178.2
PROD-00394,Reduced leadingedge solution,Quae illum sint officia tenetur fugiat. Totam accusamus eaque aperiam. Officia vel libero beatae aspernatur quaerat.,Standard handling.,8x5x39,94.19,Hardware,False,False,224,451,SUP-002,4236.15
PROD-00395,Synchronized dynamic process improvement,Molestiae eaque nulla totam. Molestiae aliquid tenetur sequi illum neque.,Standard handling.,30x16x42,39.07,Clothing,False,False,102,282,SUP-018,1772.38
PROD-00396,Synergized coherent core,Corporis quo possimus corporis ipsum magni iusto. Maxime ullam excepturi ratione sint dolorem. Facere rerum unde veniam illum fugiat recusandae.,Standard handling.,83x44x22,178.93,Household,False,False,498,661,SUP-013,4735.01
PROD-00397,Universal upward-trending system engine,Quis occaecati explicabo incidunt aliquid ipsum at. A nulla quod ratione. Repellendus eum voluptatibus officia repellat.,Standard handling.,50x37x25,185.43,Hardware,False,False,249,706,SUP-002,3754.02
