traffic_id,city_name,area_or_road_segment,timestamp,traffic_level,average_speed_kph,incident_type,incident_description,estimated_delay_minutes
TRF-0003034,Firozabad,Marine Drive,2025-08-29 17:59:13,Low,23.7,None,None,0
TRF-0003035,Mehsana,ITPL Main Road,2025-08-29 18:01:13,Low,71.0,Accident,Accident reported near ITPL Main Road in Mehsana.,104
TRF-0003036,Belgaum,Hyderabad-Mumbai Highway,2025-08-29 19:11:13,Moderate,19.8,None,None,0
TRF-0003037,Nashik,Hyderabad-Mumbai Highway,2025-08-29 19:41:13,Low,79.2,Accident,Accident reported near Hyderabad-Mumbai Highway in Nashik.,25
TRF-0003038,Berhampur,Anna Salai,2025-08-29 19:36:13,Low,71.3,Road Closure,Road Closure reported near Anna Salai in Berhampur.,17
TRF-0003039,Berhampur,MG Road,2025-08-29 19:10:13,Moderate,22.4,None,None,0
TRF-0003040,Jaipur,Western Express Highway,2025-08-29 19:04:13,Low,39.0,None,None,0
TRF-0003041,Dibrugarh,MG Road,2025-08-29 19:32:13,Low,6.6,Construction,Construction reported near MG Road in Dibrugarh.,70
TRF-0003042,Anand,ITPL Main Road,2025-08-29 18:03:13,Severe,9.0,Accident,Accident reported near ITPL Main Road in Anand.,55
TRF-0003043,Erode,Hyderabad-Mumbai Highway,2025-08-29 19:59:13,Low,49.7,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Erode.,83
TRF-0003044,Ambattur,Hyderabad-Mumbai Highway,2025-08-29 18:46:13,Low,34.8,None,None,0
TRF-0003045,Mahbubnagar,Connaught Place,2025-08-29 18:19:13,Moderate,37.1,Construction,Construction reported near Connaught Place in Mahbubnagar.,78
TRF-0003046,Gandhinagar,ITPL Main Road,2025-08-29 19:30:13,Severe,7.7,None,None,0
TRF-0003047,Pimpri-Chinchwad,Hyderabad-Mumbai Highway,2025-08-29 19:00:13,Moderate,34.2,Construction,Construction reported near Hyderabad-Mumbai Highway in Pimpri-Chinchwad.,26
TRF-0003048,Baranagar,ITPL Main Road,2025-08-29 19:12:13,Moderate,23.0,None,None,0
TRF-0003049,Haridwar,MG Road,2025-08-29 19:24:13,Moderate,63.8,None,None,0
TRF-0003050,Pali,Connaught Place,2025-08-29 19:06:13,Moderate,57.3,None,None,0
TRF-0003051,Alwar,Hyderabad-Mumbai Highway,2025-08-29 19:07:13,Low,65.7,None,None,0
TRF-0003052,Jalandhar,NH44 Bypass,2025-08-29 18:58:13,Moderate,19.6,Construction,Construction reported near NH44 Bypass in Jalandhar.,57
TRF-0003053,Patiala,ITPL Main Road,2025-08-29 19:08:13,Severe,11.6,Accident,Accident reported near ITPL Main Road in Patiala.,23
TRF-0003054,Kirari Suleman Nagar,Marine Drive,2025-08-29 18:00:13,Heavy,19.2,None,None,0
TRF-0003055,Katni,Anna Salai,2025-08-29 19:58:13,Heavy,18.0,None,None,0
TRF-0003056,Mango,Outer Ring Road,2025-08-29 18:37:13,Moderate,77.6,Construction,Construction reported near Outer Ring Road in Mango.,61
TRF-0003057,Khora ,Marine Drive,2025-08-29 19:31:13,Low,11.2,Accident,Accident reported near Marine Drive in Khora .,28
TRF-0003058,Kakinada,Outer Ring Road,2025-08-29 18:55:13,Low,68.7,Accident,Accident reported near Outer Ring Road in Kakinada.,113
TRF-0003059,Ulhasnagar,Hyderabad-Mumbai Highway,2025-08-29 18:27:13,Low,63.1,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Ulhasnagar.,80
TRF-0003060,Ahmedabad,Connaught Place,2025-08-29 19:52:13,Low,69.8,None,None,0
TRF-0003061,Allahabad,Old Airport Road,2025-08-29 18:48:13,Low,64.4,None,None,0
TRF-0003062,Hubli–Dharwad,NH44 Bypass,2025-08-29 19:07:13,Low,49.1,Road Closure,Road Closure reported near NH44 Bypass in Hubli–Dharwad.,13
TRF-0003063,Dehri,MG Road,2025-08-29 19:12:13,Severe,5.6,Road Closure,Road Closure reported near MG Road in Dehri.,38
TRF-0003064,Kozhikode,Marine Drive,2025-08-29 18:56:13,Low,15.5,None,None,0
TRF-0003065,Ichalkaranji,Hyderabad-Mumbai Highway,2025-08-29 19:44:13,Low,34.1,Accident,Accident reported near Hyderabad-Mumbai Highway in Ichalkaranji.,68
TRF-0003066,Gwalior,Anna Salai,2025-08-29 18:49:13,Low,36.2,None,None,0
TRF-0003067,Aizawl,MG Road,2025-08-29 18:06:13,Heavy,26.1,Accident,Accident reported near MG Road in Aizawl.,18
TRF-0003068,Tezpur,Old Airport Road,2025-08-29 18:37:13,Low,8.1,None,None,0
TRF-0003069,Panipat,Outer Ring Road,2025-08-29 19:35:13,Severe,10.2,Accident,Accident reported near Outer Ring Road in Panipat.,70
TRF-0003070,Udaipur,Hyderabad-Mumbai Highway,2025-08-29 19:47:13,Moderate,14.6,None,None,0
TRF-0003071,Jamalpur,Western Express Highway,2025-08-29 19:45:13,Low,35.7,None,None,0
TRF-0003072,Sultan Pur Majra,Hyderabad-Mumbai Highway,2025-08-29 19:55:13,Moderate,72.2,None,None,0
TRF-0003073,Chapra,Anna Salai,2025-08-29 19:02:13,Severe,11.8,Construction,Construction reported near Anna Salai in Chapra.,80
TRF-0003074,Ramgarh,MG Road,2025-08-29 18:35:13,Moderate,34.5,None,None,0
TRF-0003075,Delhi,Hyderabad-Mumbai Highway,2025-08-29 19:30:13,Low,55.5,None,None,0
TRF-0003076,Dhule,Anna Salai,2025-08-29 18:38:13,Moderate,42.4,None,None,0
TRF-0003077,Kadapa,Outer Ring Road,2025-08-29 18:52:13,Low,26.8,None,None,0
TRF-0003078,Durg,Outer Ring Road,2025-08-29 18:10:13,Low,9.6,None,None,0
TRF-0003079,Durg,Marine Drive,2025-08-29 18:06:13,Heavy,28.1,Accident,Accident reported near Marine Drive in Durg.,12
TRF-0003080,Pudukkottai,Old Airport Road,2025-08-29 18:32:13,Heavy,24.4,None,None,0
TRF-0003081,Gurgaon,Connaught Place,2025-08-29 19:01:13,Low,76.3,Accident,Accident reported near Connaught Place in Gurgaon.,75
TRF-0003082,Rajkot,Hyderabad-Mumbai Highway,2025-08-29 19:49:13,Low,27.6,Accident,Accident reported near Hyderabad-Mumbai Highway in Rajkot.,61
TRF-0003083,Purnia,MG Road,2025-08-29 19:40:13,Heavy,16.0,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Purnia.,100
TRF-0003084,Raichur,Outer Ring Road,2025-08-29 18:59:13,Heavy,20.2,None,None,0
TRF-0003085,Sonipat,Marine Drive,2025-08-29 19:01:13,Low,48.2,Vehicle Breakdown,Vehicle Breakdown reported near Marine Drive in Sonipat.,41
TRF-0003086,Asansol,Marine Drive,2025-08-29 18:33:13,Low,14.3,None,None,0
TRF-0003087,Jehanabad,Hyderabad-Mumbai Highway,2025-08-29 19:49:13,Heavy,22.3,None,None,0
TRF-0003088,Phagwara,ITPL Main Road,2025-08-29 18:55:13,Moderate,11.2,None,None,0
TRF-0003089,Dewas,Western Express Highway,2025-08-29 18:01:13,Heavy,22.8,Accident,Accident reported near Western Express Highway in Dewas.,28
TRF-0003090,Haridwar,Marine Drive,2025-08-29 19:22:13,Low,40.9,None,None,0
TRF-0003091,Bhiwani,Connaught Place,2025-08-29 18:15:13,Low,45.7,None,None,0
TRF-0003092,Guna,Old Airport Road,2025-08-29 19:52:13,Low,59.1,None,None,0
TRF-0003093,Machilipatnam,Marine Drive,2025-08-29 19:42:13,Moderate,46.0,Accident,Accident reported near Marine Drive in Machilipatnam.,99
TRF-0003094,Sultan Pur Majra,Connaught Place,2025-08-29 18:31:13,Heavy,28.0,Construction,Construction reported near Connaught Place in Sultan Pur Majra.,51
TRF-0003095,Dibrugarh,Anna Salai,2025-08-29 18:33:13,Low,54.9,Accident,Accident reported near Anna Salai in Dibrugarh.,107
TRF-0003096,Latur,Outer Ring Road,2025-08-29 18:09:13,Low,53.3,Accident,Accident reported near Outer Ring Road in Latur.,24
TRF-0003097,Imphal,Western Express Highway,2025-08-29 18:39:13,Moderate,70.8,Road Closure,Road Closure reported near Western Express Highway in Imphal.,58
TRF-0003098,Bhilwara,Western Express Highway,2025-08-29 18:06:13,Low,9.3,None,None,0
TRF-0003099,Srinagar,Marine Drive,2025-08-29 18:38:13,Moderate,63.0,None,None,0
TRF-0003100,Tiruvottiyur,Marine Drive,2025-08-29 18:26:13,Low,65.1,None,None,0
TRF-0003101,Gwalior,Marine Drive,2025-08-29 18:51:13,Low,44.4,Accident,Accident reported near Marine Drive in Gwalior.,35
TRF-0003102,Ratlam,Marine Drive,2025-08-29 18:22:13,Moderate,45.3,None,None,0
TRF-0003103,Dharmavaram,Hyderabad-Mumbai Highway,2025-08-29 18:39:13,Moderate,55.3,Accident,Accident reported near Hyderabad-Mumbai Highway in Dharmavaram.,22
TRF-0003104,Nagaon,ITPL Main Road,2025-08-29 19:52:13,Low,26.6,None,None,0
TRF-0003105,Kozhikode,NH44 Bypass,2025-08-29 19:17:13,Low,7.4,Accident,Accident reported near NH44 Bypass in Kozhikode.,12
TRF-0003106,Etawah,Connaught Place,2025-08-29 19:33:13,Low,77.3,None,None,0
TRF-0003107,Ongole,Old Airport Road,2025-08-29 19:35:13,Moderate,29.4,None,None,0
TRF-0003108,Deoghar,Anna Salai,2025-08-29 18:25:13,Low,21.0,None,None,0
TRF-0003109,Jhansi,Anna Salai,2025-08-29 19:46:13,Moderate,51.9,None,None,0
TRF-0003110,Bardhaman,MG Road,2025-08-29 18:25:13,Severe,5.8,None,None,0
TRF-0003111,Vijayawada,Old Airport Road,2025-08-29 19:24:13,Low,30.3,Accident,Accident reported near Old Airport Road in Vijayawada.,89
TRF-0003112,Ramagundam,Connaught Place,2025-08-29 18:20:13,Low,61.0,Accident,Accident reported near Connaught Place in Ramagundam.,21
TRF-0003113,Thoothukudi,ITPL Main Road,2025-08-29 19:13:13,Heavy,15.7,Road Closure,Road Closure reported near ITPL Main Road in Thoothukudi.,62
TRF-0003114,Kottayam,Hyderabad-Mumbai Highway,2025-08-29 18:38:13,Moderate,22.3,Accident,Accident reported near Hyderabad-Mumbai Highway in Kottayam.,44
TRF-0003115,Muzaffarnagar,MG Road,2025-08-29 18:53:13,Low,40.4,Accident,Accident reported near MG Road in Muzaffarnagar.,22
TRF-0003116,Solapur,Hyderabad-Mumbai Highway,2025-08-29 19:13:13,Moderate,74.8,None,None,0
TRF-0003117,Mira-Bhayandar,MG Road,2025-08-29 18:59:13,Low,44.2,None,None,0
TRF-0003118,Ajmer,ITPL Main Road,2025-08-29 19:25:13,Low,20.5,None,None,0
TRF-0003119,Kharagpur,Marine Drive,2025-08-29 19:52:13,Low,29.0,Road Closure,Road Closure reported near Marine Drive in Kharagpur.,8
TRF-0003120,Adoni,ITPL Main Road,2025-08-29 19:24:13,Moderate,39.5,None,None,0
TRF-0003121,Kamarhati,ITPL Main Road,2025-08-29 18:50:13,Low,7.6,None,None,0
TRF-0003122,Bokaro,ITPL Main Road,2025-08-29 19:18:13,Low,39.5,None,None,0
TRF-0003123,Miryalaguda,ITPL Main Road,2025-08-29 18:56:13,Moderate,64.1,Accident,Accident reported near ITPL Main Road in Miryalaguda.,68
TRF-0003124,Berhampur,Old Airport Road,2025-08-29 19:43:13,Low,20.1,None,None,0
TRF-0003125,Chittoor,NH44 Bypass,2025-08-29 19:26:13,Low,72.2,None,None,0
TRF-0003126,Tinsukia,MG Road,2025-08-29 18:09:13,Heavy,24.2,None,None,0
TRF-0003127,Delhi,Marine Drive,2025-08-29 18:13:13,Moderate,22.2,None,None,0
TRF-0003128,Shimoga,ITPL Main Road,2025-08-29 19:58:13,Low,44.7,None,None,0
TRF-0003129,Nangloi Jat,ITPL Main Road,2025-08-29 18:40:13,Moderate,54.4,None,None,0
TRF-0003130,Nangloi Jat,Old Airport Road,2025-08-29 19:45:13,Moderate,64.0,Construction,Construction reported near Old Airport Road in Nangloi Jat.,38
TRF-0003131,Pimpri-Chinchwad,Western Express Highway,2025-08-29 18:14:13,Low,27.8,Road Closure,Road Closure reported near Western Express Highway in Pimpri-Chinchwad.,10
TRF-0003132,Sonipat,MG Road,2025-08-29 19:32:13,Low,54.0,None,None,0
TRF-0003133,Pondicherry,Marine Drive,2025-08-29 19:05:13,Low,69.4,Accident,Accident reported near Marine Drive in Pondicherry.,88
TRF-0003134,Vijayanagaram,ITPL Main Road,2025-08-29 19:24:13,Heavy,24.7,Accident,Accident reported near ITPL Main Road in Vijayanagaram.,44
TRF-0003135,Hosur,Outer Ring Road,2025-08-29 19:04:13,Low,66.1,None,None,0
TRF-0003136,Gwalior,Marine Drive,2025-08-29 18:44:13,Low,54.4,Road Closure,Road Closure reported near Marine Drive in Gwalior.,87
TRF-0003137,Bathinda,Hyderabad-Mumbai Highway,2025-08-29 19:12:13,Low,49.0,None,None,0
TRF-0003138,Akola,Western Express Highway,2025-08-29 18:18:13,Heavy,24.7,Road Closure,Road Closure reported near Western Express Highway in Akola.,51
TRF-0003139,Kharagpur,Old Airport Road,2025-08-29 18:35:13,Low,37.1,None,None,0
TRF-0003140,Kadapa,MG Road,2025-08-29 19:07:13,Low,64.9,None,None,0
TRF-0003141,Shimla,Marine Drive,2025-08-29 18:46:13,Moderate,10.0,None,None,0
TRF-0003142,Dhanbad,Western Express Highway,2025-08-29 19:53:13,Low,45.7,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Dhanbad.,99
TRF-0003143,Dehri,ITPL Main Road,2025-08-29 18:12:13,Heavy,23.6,None,None,0
TRF-0003144,Hyderabad,Old Airport Road,2025-08-29 19:14:13,Moderate,51.8,Vehicle Breakdown,Vehicle Breakdown reported near Old Airport Road in Hyderabad.,67
TRF-0003145,Bardhaman,Hyderabad-Mumbai Highway,2025-08-29 18:58:13,Low,62.4,Accident,Accident reported near Hyderabad-Mumbai Highway in Bardhaman.,12
TRF-0003146,Ahmednagar,Old Airport Road,2025-08-29 19:56:13,Low,37.6,None,None,0
TRF-0003147,Motihari,MG Road,2025-08-29 18:21:13,Low,34.4,None,None,0
TRF-0003148,Tirupati,Outer Ring Road,2025-08-29 19:18:13,Severe,6.5,None,None,0
TRF-0003149,Serampore,Anna Salai,2025-08-29 18:04:13,Heavy,27.2,None,None,0
TRF-0003150,Karawal Nagar,Anna Salai,2025-08-29 19:56:13,Low,77.7,None,None,0
TRF-0003151,Hubli–Dharwad,NH44 Bypass,2025-08-29 18:08:13,Low,15.1,None,None,0
TRF-0003152,Ramagundam,ITPL Main Road,2025-08-29 18:19:13,Moderate,68.9,None,None,0
TRF-0003153,Siliguri,Western Express Highway,2025-08-29 19:44:13,Low,43.6,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Siliguri.,45
TRF-0003154,Bettiah,Western Express Highway,2025-08-29 19:30:13,Moderate,10.4,None,None,0
TRF-0003155,Jaunpur,Hyderabad-Mumbai Highway,2025-08-29 18:05:13,Low,25.4,None,None,0
TRF-0003156,Bhatpara,MG Road,2025-08-29 18:35:13,Low,29.4,None,None,0
TRF-0003157,Singrauli,Hyderabad-Mumbai Highway,2025-08-29 18:32:13,Moderate,47.9,None,None,0
TRF-0003158,Jalandhar,Hyderabad-Mumbai Highway,2025-08-29 18:38:13,Low,18.8,None,None,0
TRF-0003159,Rajkot,Outer Ring Road,2025-08-29 18:57:13,Low,50.7,None,None,0
TRF-0003160,Rampur,Outer Ring Road,2025-08-29 19:58:13,Moderate,27.7,None,None,0
TRF-0003161,Korba,NH44 Bypass,2025-08-29 18:32:13,Severe,9.1,None,None,0
TRF-0003162,Shimla,Western Express Highway,2025-08-29 19:40:13,Low,31.6,Road Closure,Road Closure reported near Western Express Highway in Shimla.,36
TRF-0003163,Anantapur,Marine Drive,2025-08-29 19:09:13,Moderate,60.6,Accident,Accident reported near Marine Drive in Anantapur.,120
TRF-0003164,Mau,MG Road,2025-08-29 18:07:13,Heavy,21.5,Road Closure,Road Closure reported near MG Road in Mau.,54
TRF-0003165,Mira-Bhayandar,Marine Drive,2025-08-29 19:15:13,Low,56.6,None,None,0
TRF-0003166,Kanpur,Connaught Place,2025-08-29 19:39:13,Moderate,56.1,None,None,0
TRF-0003167,Alwar,Connaught Place,2025-08-29 18:13:13,Low,64.6,None,None,0
TRF-0003168,Kochi,Marine Drive,2025-08-29 19:09:13,Heavy,27.5,None,None,0
TRF-0003169,Raipur,Old Airport Road,2025-08-29 18:26:13,Moderate,18.1,Construction,Construction reported near Old Airport Road in Raipur.,112
TRF-0003170,Sangli-Miraj & Kupwad,Anna Salai,2025-08-29 18:11:13,Low,13.6,None,None,0
TRF-0003171,Patiala,Outer Ring Road,2025-08-29 19:26:13,Moderate,66.4,None,None,0
TRF-0003172,Phusro,Western Express Highway,2025-08-29 18:39:13,Moderate,39.6,None,None,0
TRF-0003173,Bulandshahr,Old Airport Road,2025-08-29 19:13:13,Low,37.5,None,None,0
TRF-0003174,Gurgaon,Old Airport Road,2025-08-29 18:03:13,Low,73.0,None,None,0
TRF-0003175,Hazaribagh,ITPL Main Road,2025-08-29 19:47:13,Severe,13.5,None,None,0
TRF-0003176,Saharsa,MG Road,2025-08-29 18:04:13,Low,45.8,Construction,Construction reported near MG Road in Saharsa.,31
TRF-0003177,Raipur,NH44 Bypass,2025-08-29 19:42:13,Heavy,28.3,None,None,0
TRF-0003178,Sikar,Connaught Place,2025-08-29 18:00:13,Moderate,12.3,None,None,0
TRF-0003179,Dehradun,Anna Salai,2025-08-29 19:48:13,Low,68.5,Vehicle Breakdown,Vehicle Breakdown reported near Anna Salai in Dehradun.,109
TRF-0003180,Vijayawada,MG Road,2025-08-29 18:09:13,Heavy,17.0,None,None,0
TRF-0003181,Ludhiana,ITPL Main Road,2025-08-29 19:25:13,Severe,11.9,Accident,Accident reported near ITPL Main Road in Ludhiana.,73
TRF-0003182,Singrauli,ITPL Main Road,2025-08-29 19:45:13,Moderate,70.5,Road Closure,Road Closure reported near ITPL Main Road in Singrauli.,11
TRF-0003183,Pudukkottai,MG Road,2025-08-29 18:23:13,Low,73.0,None,None,0
TRF-0003184,Guntakal,Western Express Highway,2025-08-29 18:22:13,Moderate,28.0,None,None,0
TRF-0003185,Thrissur,Connaught Place,2025-08-29 18:18:13,Heavy,20.1,None,None,0
TRF-0003186,Indore,Old Airport Road,2025-08-29 18:12:13,Heavy,25.2,Road Closure,Road Closure reported near Old Airport Road in Indore.,42
TRF-0003187,Pudukkottai,Western Express Highway,2025-08-29 18:09:13,Heavy,27.0,None,None,0
TRF-0003188,Saharanpur,Western Express Highway,2025-08-29 18:51:13,Moderate,77.5,Construction,Construction reported near Western Express Highway in Saharanpur.,72
TRF-0003189,Tenali,MG Road,2025-08-29 19:42:13,Low,13.1,None,None,0
TRF-0003190,Nellore,Marine Drive,2025-08-29 19:49:13,Low,7.9,None,None,0
TRF-0003191,Eluru,Connaught Place,2025-08-29 19:45:13,Heavy,29.7,None,None,0
TRF-0003192,Silchar,NH44 Bypass,2025-08-29 19:28:13,Low,67.6,None,None,0
TRF-0003193,Ambala,Marine Drive,2025-08-29 17:59:13,Heavy,24.1,None,None,0
TRF-0003194,Katihar,Western Express Highway,2025-08-29 19:38:13,Moderate,6.0,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Katihar.,81
TRF-0003195,Bangalore,Marine Drive,2025-08-29 18:23:13,Moderate,25.8,Vehicle Breakdown,Vehicle Breakdown reported near Marine Drive in Bangalore.,80
TRF-0003196,Tiruppur,Outer Ring Road,2025-08-29 18:14:13,Low,79.3,None,None,0
TRF-0003197,Madurai,Old Airport Road,2025-08-29 19:03:13,Low,75.1,None,None,0
TRF-0003198,Chinsurah,Connaught Place,2025-08-29 19:40:13,Severe,5.2,Accident,Accident reported near Connaught Place in Chinsurah.,21
TRF-0003199,Panvel,MG Road,2025-08-29 18:28:13,Low,16.6,Road Closure,Road Closure reported near MG Road in Panvel.,25
TRF-0003200,Ludhiana,Western Express Highway,2025-08-29 18:10:13,Heavy,19.1,Accident,Accident reported near Western Express Highway in Ludhiana.,89
TRF-0003201,Tiruppur,Western Express Highway,2025-08-29 18:41:13,Severe,13.2,None,None,0
TRF-0003202,Hubli–Dharwad,ITPL Main Road,2025-08-29 18:41:13,Low,33.3,Accident,Accident reported near ITPL Main Road in Hubli–Dharwad.,100
TRF-0003203,Kadapa,Marine Drive,2025-08-29 18:09:13,Heavy,25.1,Construction,Construction reported near Marine Drive in Kadapa.,38
TRF-0003204,Bijapur,MG Road,2025-08-29 18:13:13,Severe,12.0,None,None,0
TRF-0003205,Tirunelveli,MG Road,2025-08-29 18:19:13,Moderate,23.6,None,None,0
TRF-0003206,Kadapa,Anna Salai,2025-08-29 19:48:13,Heavy,20.4,Construction,Construction reported near Anna Salai in Kadapa.,110
TRF-0003207,Tirupati,Connaught Place,2025-08-29 18:24:13,Low,13.1,None,None,0
TRF-0003208,Ramgarh,Old Airport Road,2025-08-29 19:34:13,Low,17.3,None,None,0
TRF-0003209,Chinsurah,Connaught Place,2025-08-29 18:43:13,Moderate,20.7,None,None,0
TRF-0003210,Etawah,Marine Drive,2025-08-29 18:03:13,Low,10.1,None,None,0
TRF-0003211,Nellore,Outer Ring Road,2025-08-29 18:10:13,Low,16.1,Vehicle Breakdown,Vehicle Breakdown reported near Outer Ring Road in Nellore.,99
TRF-0003212,Ramagundam,Connaught Place,2025-08-29 18:28:13,Severe,7.6,None,None,0
TRF-0003213,Jodhpur,Old Airport Road,2025-08-29 19:20:13,Low,52.9,Accident,Accident reported near Old Airport Road in Jodhpur.,9
TRF-0003214,Jammu,Connaught Place,2025-08-29 18:09:13,Moderate,22.4,Accident,Accident reported near Connaught Place in Jammu.,107
TRF-0003215,Kolhapur,Old Airport Road,2025-08-29 19:15:13,Moderate,56.2,None,None,0
TRF-0003216,Hapur,Western Express Highway,2025-08-29 18:20:13,Low,11.3,None,None,0
TRF-0003217,Uluberia,Western Express Highway,2025-08-29 19:00:13,Heavy,25.1,None,None,0
TRF-0003218,Kishanganj,Marine Drive,2025-08-29 18:34:13,Low,70.2,Vehicle Breakdown,Vehicle Breakdown reported near Marine Drive in Kishanganj.,118
TRF-0003219,Panihati,Connaught Place,2025-08-29 18:52:13,Low,57.1,Construction,Construction reported near Connaught Place in Panihati.,55
TRF-0003220,Bahraich,NH44 Bypass,2025-08-29 19:14:13,Heavy,19.1,None,None,0
TRF-0003221,Nangloi Jat,MG Road,2025-08-29 18:29:13,Low,39.6,None,None,0
TRF-0003222,Surendranagar Dudhrej,Old Airport Road,2025-08-29 19:06:13,Low,64.6,None,None,0
TRF-0003223,Maheshtala,Marine Drive,2025-08-29 19:56:13,Moderate,32.0,Accident,Accident reported near Marine Drive in Maheshtala.,73
TRF-0003224,Sangli-Miraj & Kupwad,ITPL Main Road,2025-08-29 19:03:13,Low,18.7,None,None,0
TRF-0003225,Kozhikode,Western Express Highway,2025-08-29 18:12:13,Low,27.5,None,None,0
TRF-0003226,Baranagar,NH44 Bypass,2025-08-29 18:08:13,Moderate,18.0,None,None,0
TRF-0003227,Bhalswa Jahangir Pur,MG Road,2025-08-29 18:34:13,Moderate,44.9,None,None,0
TRF-0003228,Kolkata,Hyderabad-Mumbai Highway,2025-08-29 19:06:13,Low,77.1,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Kolkata.,8
TRF-0003229,Patiala,Old Airport Road,2025-08-29 19:10:13,Low,74.2,None,None,0
TRF-0003230,Gwalior,Old Airport Road,2025-08-29 18:15:13,Moderate,46.8,None,None,0
TRF-0003231,Madhyamgram,MG Road,2025-08-29 19:07:13,Moderate,76.8,None,None,0
TRF-0003232,Jaunpur,Western Express Highway,2025-08-29 18:07:13,Low,54.7,None,None,0
TRF-0003233,Rajkot,Western Express Highway,2025-08-29 19:32:13,Moderate,26.9,None,None,0
TRF-0003234,Ambala,Hyderabad-Mumbai Highway,2025-08-29 19:57:13,Severe,9.8,None,None,0
TRF-0003235,Hosur,Anna Salai,2025-08-29 18:23:13,Heavy,24.6,None,None,0
TRF-0003236,Dehradun,MG Road,2025-08-29 19:30:13,Moderate,13.5,None,None,0
TRF-0003237,Bhilai,Anna Salai,2025-08-29 19:34:13,Low,21.7,None,None,0
TRF-0003238,Warangal,MG Road,2025-08-29 19:58:13,Moderate,35.7,None,None,0
TRF-0003239,Visakhapatnam,Outer Ring Road,2025-08-29 19:39:13,Moderate,27.4,None,None,0
TRF-0003240,Hospet,NH44 Bypass,2025-08-29 19:31:13,Low,51.5,None,None,0
